Sigla;Código;Município;2022;
MG;3152105;Ponte Nova;4,97;
MG;3152131;Ponto Chique;14,91;
MG;3152170;Ponto dos Volantes;18,96;
MG;3152204;Porteirinha;16,46;
MG;3152303;Porto Firme;8,55;
MG;3152402;Poté;16,81;
MG;3152501;Pouso Alegre;2,90000000000001;
MG;3152600;Pouso Alto;4,70999999999999;
MG;3152709;Prados;5,26000000000001;
MG;3152808;Prata;7,09999999999999;
MG;3152907;Pratápolis;5,05;
MG;3153004;Pratinha;9,41;
MG;3153103;Presidente Bernardes;10,52;
MG;3153202;Presidente Juscelino;13,17;
MG;3153301;Presidente Kubitschek;9,04000000000001;
MG;3153400;Presidente Olegário;7,63;
MG;3153509;Alto Jequitibá;6,88;
MG;3153608;Prudente de Morais;4,01000000000001;
MG;3153707;Quartel Geral;9,42;
MG;3153806;Queluzito;6,7;
MG;3153905;Raposos;3,67;
MG;3154002;Raul Soares;10,42;
MG;3154101;Recreio;6,19;
MG;3154150;Reduto;8,29000000000001;
MG;3154200;Resende Costa;4,73;
MG;3154309;Resplendor;10,27;
MG;3154408;Ressaquinha;6,76000000000001;
MG;3154457;Riachinho;11,85;
MG;3154507;Riacho dos Machados;15,6;
MG;3154606;Ribeirão das Neves;4,84;
MG;3154705;Ribeirão Vermelho;2,77;
MG;3154804;Rio Acima;4,58;
MG;3154903;Rio Casca;7,73;
MG;3155009;Rio Doce;10,14;
MG;3155108;Rio do Prado;20,64;
MG;3155207;Rio Espera;12,31;
MG;3155306;Rio Manso;6,5;
MG;3155405;Rio Novo;7,16;
MG;3155504;Rio Paranaíba;5,73;
MG;3155603;Rio Pardo de Minas;17,82;
MG;3155702;Rio Piracicaba;6,52;
MG;3155801;Rio Pomba;5,56;
MG;3155900;Rio Preto;9,75;
MG;3156007;Rio Vermelho;17,45;
MG;3156106;Ritápolis;6,39;
MG;3156205;Rochedo de Minas;7,14;
MG;3156304;Rodeiro;4,84999999999999;
MG;3156403;Romaria;6,39;
MG;3156452;Rosário da Limeira;10,17;
MG;3156502;Rubelita;21,5;
MG;3156601;Rubim;16,88;
MG;3156700;Sabará;3,81999999999999;
MG;3156809;Sabinópolis;12,32;
MG;3156908;Sacramento;4,72;
MG;3157005;Salinas;12,42;
MG;3157104;Salto da Divisa;18,6;
MG;3157203;Santa Bárbara;4,7;
MG;3157252;Santa Bárbara do Leste;9,31;
MG;3157278;Santa Bárbara do Monte Verde;9,38;
MG;3157302;Santa Bárbara do Tugúrio;9,36;
MG;3157336;Santa Cruz de Minas;4,20999999999999;
MG;3157377;Santa Cruz de Salinas;22,06;
MG;3157401;Santa Cruz do Escalvado;9,01000000000001;
MG;3157500;Santa Efigênia de Minas;16,38;
MG;3157609;Santa Fé de Minas;13,91;
MG;3157658;Santa Helena de Minas;20,85;
MG;3157708;Santa Juliana;6,31999999999999;
MG;3157807;Santa Luzia;3,7;
MG;3157906;Santa Margarida;8,29000000000001;
MG;3158003;Santa Maria de Itabira;9,5;
MG;3158102;Santa Maria do Salto;20,83;
MG;3158201;Santa Maria do Suaçuí;16,7;
MG;3158300;Santana da Vargem;7,44;
MG;3158409;Santana de Cataguases;7,09999999999999;
MG;3158508;Santana de Pirapama;12,19;
MG;3158607;Santana do Deserto;6,41;
MG;3158706;Santana do Garambéu;11,9;
MG;3158805;Santana do Jacaré;10,34;
MG;3158904;Santana do Manhuaçu;11,55;
MG;3158953;Santana do Paraíso;3,58;
MG;3159001;Santana do Riacho;7,81;
MG;3159100;Santana dos Montes;8,27;
MG;3159209;Santa Rita de Caldas;5,66;
MG;3159308;Santa Rita de Jacutinga;8,45999999999999;
MG;3159357;Santa Rita de Minas;9,91;
MG;3159407;Santa Rita de Ibitipoca;10,48;
MG;3159506;Santa Rita do Itueto;13,27;
MG;3159605;Santa Rita do Sapucaí;5,53;
MG;3159704;Santa Rosa da Serra;11,06;
MG;3159803;Santa Vitória;8,22;
MG;3159902;Santo Antônio do Amparo;9,53;
MG;3160009;Santo Antônio do Aventureiro;8,91;
MG;3160108;Santo Antônio do Grama;9,05;
MG;3160207;Santo Antônio do Itambé;20,66;
MG;3160306;Santo Antônio do Jacinto;22,9;
MG;3160405;Santo Antônio do Monte;4,77;
MG;3160454;Santo Antônio do Retiro;23,29;
MG;3160504;Santo Antônio do Rio Abaixo;11,14;
MG;3160603;Santo Hipólito;10,72;
MG;3160702;Santos Dumont;5,06;
MG;3160801;São Bento Abade;9,48999999999999;
MG;3160900;São Brás do Suaçuí;3,91;
MG;3160959;São Domingos das Dores;10,82;
MG;3161007;São Domingos do Prata;9,04000000000001;
MG;3161056;São Félix de Minas;16,04;
MG;3161106;São Francisco;12,51;
MG;3161205;São Francisco de Paula;10,71;
MG;3161304;São Francisco de Sales;7,73999999999999;
MG;3161403;São Francisco do Glória;11,13;
MG;3161502;São Geraldo;7,89;
MG;3161601;São Geraldo da Piedade;15,77;
MG;3161650;São Geraldo do Baixio;15,44;
MG;3161700;São Gonçalo do Abaeté;9,09999999999999;
MG;3161809;São Gonçalo do Pará;4,88;
MG;3161908;São Gonçalo do Rio Abaixo;6,51000000000001;
MG;3162005;São Gonçalo do Sapucaí;5,56;
MG;3162104;São Gotardo;5,41;
MG;3162203;São João Batista do Glória;5,42;
MG;3162252;São João da Lagoa;11,31;
MG;3162302;São João da Mata;6,3;
MG;3162401;São João da Ponte;21,7;
MG;3162450;São João das Missões;20,02;
MG;3162500;São João del Rei;2,76000000000001;
MG;3162559;São João do Manhuaçu;9,02;
MG;3162575;São João do Manteninha;13,28;
MG;3162609;São João do Oriente;12,71;
MG;3162658;São João do Pacuí;17,09;
MG;3162708;São João do Paraíso;20,65;
MG;3162807;São João Evangelista;11,39;
MG;3162906;São João Nepomuceno;3,19;
MG;3162922;São Joaquim de Bicas;6,52;
MG;3162948;São José da Barra;5,39;
MG;3162955;São José da Lapa;3,41;
MG;3163003;São José da Safira;16,35;
MG;3163102;São José da Varginha;6,31999999999999;
MG;3163201;São José do Alegre;4,28;
MG;3163300;São José do Divino;15,86;
MG;3163409;São José do Goiabal;9,58;
MG;3163508;São José do Jacuri;14,48;
MG;3163607;São José do Mantimento;10,09;
MG;3163706;São Lourenço;2,64;
MG;3163805;São Miguel do Anta;11,07;
MG;3163904;São Pedro da União;6,70999999999999;
MG;3164001;São Pedro dos Ferros;9,91;
MG;3164100;São Pedro do Suaçuí;13,79;
MG;3164209;São Romão;10,14;
MG;3164308;São Roque de Minas;5,75;
MG;3164407;São Sebastião da Bela Vista;8,93000000000001;
MG;3164431;São Sebastião da Vargem Alegre;7,8;
MG;3164472;São Sebastião do Anta;14,47;
MG;3164506;São Sebastião do Maranhão;17,68;
MG;3164605;São Sebastião do Oeste;6,81999999999999;
MG;3164704;São Sebastião do Paraíso;4,67;
MG;3164803;São Sebastião do Rio Preto;8,33;
MG;3164902;São Sebastião do Rio Verde;4,26000000000001;
MG;3165008;São Tiago;5,25;
MG;3165107;São Tomás de Aquino;7,5;
MG;3165206;São Thomé das Letras;8,13;
MG;3165305;São Vicente de Minas;5,3;
MG;3165404;Sapucaí-Mirim;7,05;
MG;3165503;Sardoá;14,32;
MG;3165537;Sarzedo;3,22;
MG;3165552;Setubinha;22,87;
MG;3165560;Sem-Peixe;12,26;
MG;3165578;Senador Amaral;7,53;
MG;3165602;Senador Cortes;9,67;
MG;3165701;Senador Firmino;6,92;
MG;3165800;Senador José Bento;6,09999999999999;
MG;3165909;Senador Modestino Gonçalves;16,53;
MG;3166006;Senhora de Oliveira;9,06;
MG;3166105;Senhora do Porto;15,93;
MG;3166204;Senhora dos Remédios;8,09999999999999;
MG;3166303;Sericita;13,42;
MG;3166402;Seritinga;5,34999999999999;
MG;3166501;Serra Azul de Minas;22,31;
MG;3166600;Serra da Saudade;8,95999999999999;
MG;3166709;Serra dos Aimorés;14,91;
MG;3166808;Serra do Salitre;5,55;
MG;3166907;Serrania;8,88;
MG;3166956;Serranópolis de Minas;17,71;
MG;3167004;Serranos;11,48;
MG;3167103;Serro;12,46;
MG;3167202;Sete Lagoas;3;
MG;3167301;Silveirânia;10,36;
MG;3167400;Silvianópolis;10,78;
MG;3167509;Simão Pereira;5,65000000000001;
MG;3167608;Simonésia;11,66;
MG;3167707;Sobrália;14,69;
MG;3167806;Soledade de Minas;5,75;
MG;3167905;Tabuleiro;11,22;
MG;3168002;Taiobeiras;13,71;
MG;3168051;Taparuba;14,33;
MG;3168101;Tapira;5,2;
MG;3168200;Tapiraí;9,26000000000001;
MG;3168309;Taquaraçu de Minas;9,63;
MG;3168408;Tarumirim;12,02;
MG;3168507;Teixeiras;9,11;
MG;3168606;Teófilo Otoni;9,05;
MG;3168705;Timóteo;3,12;
MG;3168804;Tiradentes;4,34999999999999;
MG;3168903;Tiros;5,44;
MG;3169000;Tocantins;6,09999999999999;
MG;3169059;Tocos do Moji;8,75;
MG;3169109;Toledo;9,02;
MG;3169208;Tombos;7,61;
MG;3169307;Três Corações;4,97;
MG;3169356;Três Marias;5,81999999999999;
MG;3169406;Três Pontas;5,47;
MG;3169505;Tumiritinga;10,96;
MG;3169604;Tupaciguara;6,18000000000001;
MG;3169703;Turmalina;10,68;
MG;3169802;Turvolândia;6,98999999999999;
MG;3169901;Ubá;3,92;
MG;3170008;Ubaí;12,96;
MG;3170057;Ubaporanga;10,09;
MG;3170107;Uberaba;3,13;
MG;3170206;Uberlândia;2,87;
MG;3170305;Umburatiba;19,59;
MG;3170404;Unaí;5,65000000000001;
MG;3170438;União de Minas;12,27;
MG;3170479;Uruana de Minas;12,11;
MG;3170503;Urucânia;11,35;
MG;3170529;Urucuia;8,56;
MG;3170578;Vargem Alegre;13,72;
MG;3170602;Vargem Bonita;4,84999999999999;
MG;3170651;Vargem Grande do Rio Pardo;19,38;
MG;3170701;Varginha;3,19;
MG;3170750;Varjão de Minas;5,90000000000001;
MG;3170800;Várzea da Palma;8,33;
MG;3170909;Varzelândia;17,87;
MG;3171006;Vazante;4,51000000000001;
MG;3171030;Verdelândia;16,9;
MG;3171071;Veredinha;16,63;
MG;3171105;Veríssimo;8,65000000000001;
MG;3171154;Vermelho Novo;9,47;
MG;3171204;Vespasiano;3,58;
MG;3171303;Viçosa;4,2;
MG;3171402;Vieiras;9,77;
MG;3171501;Mathias Lobato;12,83;
MG;3171600;Virgem da Lapa;14,81;
MG;3171709;Virgínia;8,33;
MG;3171808;Virginópolis;8,58;
MG;3171907;Virgolândia;16,8;
MG;3172004;Visconde do Rio Branco;5,97;
MG;3172103;Volta Grande;7,39;
MG;3172202;Wenceslau Braz;6,23999999999999;
RJ;3300100;Angra dos Reis;4,42;
RJ;3300159;Aperibé;6,34;
RJ;3300209;Araruama;4,67;
RJ;3300225;Areal;5,48999999999999;
RJ;3300233;Armação dos Búzios;2,79000000000001;
RJ;3300258;Arraial do Cabo;3,18000000000001;
RJ;3300308;Barra do Piraí;3,59;
RJ;3300407;Barra Mansa;3,05;
RJ;3300456;Belford Roxo;3,59999999999999;
RJ;3300506;Bom Jardim;8;
RJ;3300605;Bom Jesus do Itabapoana;7,27;
RJ;3300704;Cabo Frio;3,34;
RJ;3300803;Cachoeiras de Macacu;6,15000000000001;
RJ;3300902;Cambuci;9,36;
RJ;3300936;Carapebus;6,29000000000001;
RJ;3300951;Comendador Levy Gasparian;4,62;
RJ;3301009;Campos dos Goytacazes;4,94;
RJ;3301108;Cantagalo;6,89;
RJ;3301157;Cardoso Moreira;10,99;
RJ;3301207;Carmo;6,22;
RJ;3301306;Casimiro de Abreu;4,43000000000001;
RJ;3301405;Conceição de Macabu;7,55;
RJ;3301504;Cordeiro;4,27;
RJ;3301603;Duas Barras;10,42;
RJ;3301702;Duque de Caxias;3,77;
RJ;3301801;Engenheiro Paulo de Frontin;5,02;
RJ;3301850;Guapimirim;4,79000000000001;
RJ;3301876;Iguaba Grande;3,16;
RJ;3301900;Itaboraí;5,15000000000001;
RJ;3302007;Itaguaí;4,16;
RJ;3302056;Italva;8,89;
RJ;3302106;Itaocara;7,73999999999999;
RJ;3302205;Itaperuna;5,98999999999999;
RJ;3302254;Itatiaia;4,19;
RJ;3302270;Japeri;5,58;
RJ;3302304;Laje do Muriaé;8,78;
RJ;3302403;Macaé;3,45;
RJ;3302452;Macuco;5,72;
RJ;3302502;Magé;4,48;
RJ;3302601;Mangaratiba;3,41;
RJ;3302700;Maricá;2,66;
RJ;3302809;Mendes;3,34;
RJ;3302858;Mesquita;2,37;
RJ;3302908;Miguel Pereira;4,06999999999999;
RJ;3303005;Miracema;7,31;
RJ;3303104;Natividade;7,22;
RJ;3303203;Nilópolis;1,92;
RJ;3303302;Niterói;1,77;
RJ;3303401;Nova Friburgo;3,61;
RJ;3303500;Nova Iguaçu;3,65000000000001;
RJ;3303609;Paracambi;3,45;
RJ;3303708;Paraíba do Sul;4,67;
RJ;3303807;Parati;4,70999999999999;
RJ;3303856;Paty do Alferes;8,79000000000001;
RJ;3303906;Petrópolis;2,95;
RJ;3303955;Pinheiral;3,66;
RJ;3304003;Piraí;5,67;
RJ;3304102;Porciúncula;8,53;
RJ;3304110;Porto Real;4,12;
RJ;3304128;Quatis;5,13;
RJ;3304144;Queimados;3,76000000000001;
RJ;3304151;Quissamã;7,39;
RJ;3304201;Resende;3,23999999999999;
RJ;3304300;Rio Bonito;5,22;
RJ;3304409;Rio Claro;8,41;
RJ;3304508;Rio das Flores;7,53;
RJ;3304524;Rio das Ostras;2,64;
RJ;3304557;Rio de Janeiro;2,33;
RJ;3304607;Santa Maria Madalena;10,34;
RJ;3304706;Santo Antônio de Pádua;6,91;
RJ;3304755;São Francisco de Itabapoana;13,3;
RJ;3304805;São Fidélis;7,81999999999999;
RJ;3304904;São Gonçalo;3,02;
RJ;3305000;São João da Barra;5,69;
RJ;3305109;São João de Meriti;2,38;
RJ;3305133;São José de Ubá;10,14;
RJ;3305158;São José do Vale do Rio Preto;6,39;
RJ;3305208;São Pedro da Aldeia;3,91;
RJ;3305307;São Sebastião do Alto;10,98;
RJ;3305406;Sapucaia;8,17;
RJ;3305505;Saquarema;4,27;
RJ;3305554;Seropédica;4,67;
RJ;3305604;Silva Jardim;9,56;
RJ;3305703;Sumidouro;11,75;
RJ;3305752;Tanguá;6,34;
RJ;3305802;Teresópolis;4,93000000000001;
RJ;3305901;Trajano de Morais;10,98;
RJ;3306008;Três Rios;3,47;
RJ;3306107;Valença;4,69;
RJ;3306156;Varre-Sai;10,24;
RJ;3306206;Vassouras;5,45999999999999;
RJ;3306305;Volta Redonda;2,37;
RJ;3399919;Sâo João Marcos;;
RJ;3399929;São Sebastião do Parahyba;;
SP;3500105;Adamantina;3,51000000000001;
SP;3500204;Adolfo;6,78;
SP;3500303;Aguaí;4,97;
SP;3500402;Águas da Prata;3,15000000000001;
SP;3500501;Águas de Lindóia;3,59;
SP;3500550;Águas de Santa Bárbara;4,36;
SP;3500600;Águas de São Pedro;1,23999999999999;
SP;3500709;Agudos;3,81;
SP;3500758;Alambari;4,59;
SP;3500808;Alfredo Marcondes;5,36;
SP;3500907;Altair;7,45;
SP;3501004;Altinópolis;5,01000000000001;
SP;3501103;Alto Alegre;5,73;
SP;3501152;Alumínio;3,8;
SP;3501202;Álvares Florence;6,48999999999999;
SP;3501301;Álvares Machado;4,23;
SP;3501400;Álvaro de Carvalho;6,70999999999999;
SP;3501509;Alvinlândia;7,29000000000001;
SP;3501608;Americana;1,67;
SP;3501707;Américo Brasiliense;5,5;
SP;3501806;Américo de Campos;4,55;
SP;3501905;Amparo;3,22;
SP;3502002;Analândia;4,45;
SP;3502101;Andradina;3,73999999999999;
SP;3502200;Angatuba;4,15000000000001;
SP;3502309;Anhembi;5,64;
SP;3502408;Anhumas;5,64;
SP;3502507;Aparecida;2,97;
SP;3502606;Aparecida d'Oeste;8,20999999999999;
SP;3502705;Apiaí;5,98999999999999;
SP;3502754;Araçariguama;5,06999999999999;
SP;3502804;Araçatuba;2,59999999999999;
SP;3502903;Araçoiaba da Serra;2,98999999999999;
SP;3503000;Aramina;4,94;
SP;3503109;Arandu;6,33;
SP;3503158;Arapeí;6,28;
SP;3503208;Araraquara;2,38;
SP;3503307;Araras;3,19;
SP;3503356;Arco-Íris;7,52;
SP;3503406;Arealva;3,81;
SP;3503505;Areias;6,02;
SP;3503604;Areiópolis;6,28;
SP;3503703;Ariranha;5,68000000000001;
SP;3503802;Artur Nogueira;4,59;
SP;3503901;Arujá;3,55;
SP;3503950;Aspásia;9,31999999999999;
SP;3504008;Assis;2,62;
SP;3504107;Atibaia;3,45;
SP;3504206;Auriflama;5,17;
SP;3504305;Avaí;6,14;
SP;3504404;Avanhandava;5,23;
SP;3504503;Avaré;3,42;
SP;3504602;Bady Bassitt;2,44;
SP;3504701;Balbinos;2,93000000000001;
SP;3504800;Bálsamo;3,66;
SP;3504909;Bananal;5,38;
SP;3505005;Barão de Antonina;5,78;
SP;3505104;Barbosa;7,45;
SP;3505203;Bariri;3,87;
SP;3505302;Barra Bonita;3,95;
SP;3505351;Barra do Chapéu;8,81;
SP;3505401;Barra do Turvo;12,23;
SP;3505500;Barretos;2,38;
SP;3505609;Barrinha;6,26000000000001;
SP;3505708;Barueri;2,61;
SP;3505807;Bastos;4,2;
SP;3505906;Batatais;3,69;
SP;3506003;Bauru;2,09999999999999;
SP;3506102;Bebedouro;2,69;
SP;3506201;Bento de Abreu;5,8;
SP;3506300;Bernardino de Campos;3,29000000000001;
SP;3506359;Bertioga;3,54000000000001;
SP;3506409;Bilac;4,34;
SP;3506508;Birigui;3,29000000000001;
SP;3506607;Biritiba-Mirim;5,91;
SP;3506706;Boa Esperança do Sul;7,40000000000001;
SP;3506805;Bocaina;5,01000000000001;
SP;3506904;Bofete;5,70999999999999;
SP;3507001;Boituva;3,02;
SP;3507100;Bom Jesus dos Perdões;4,37;
SP;3507159;Bom Sucesso de Itararé;5,79000000000001;
SP;3507209;Borá;5,64;
SP;3507308;Boracéia;4,90000000000001;
SP;3507407;Borborema;5,8;
SP;3507456;Borebi;3,44;
SP;3507506;Botucatu;2,56999999999999;
SP;3507605;Bragança Paulista;2,72;
SP;3507704;Braúna;7,78;
SP;3507753;Brejo Alegre;6,31999999999999;
SP;3507803;Brodowski;3,18000000000001;
SP;3507902;Brotas;3,2;
SP;3508009;Buri;6,13;
SP;3508108;Buritama;5,51000000000001;
SP;3508207;Buritizal;5,15000000000001;
SP;3508306;Cabrália Paulista;6,23999999999999;
SP;3508405;Cabreúva;3,7;
SP;3508504;Caçapava;2,93000000000001;
SP;3508603;Cachoeira Paulista;3,51000000000001;
SP;3508702;Caconde;5,28;
SP;3508801;Cafelândia;5,75;
SP;3508900;Caiabu;7,16;
SP;3509007;Caieiras;2,75;
SP;3509106;Caiuá;7,06999999999999;
SP;3509205;Cajamar;3,47;
SP;3509254;Cajati;6,45;
SP;3509304;Cajobi;5,31999999999999;
SP;3509403;Cajuru;4,84;
SP;3509452;Campina do Monte Alegre;5,37;
SP;3509502;Campinas;2,41;
SP;3509601;Campo Limpo Paulista;3,23;
SP;3509700;Campos do Jordão;3,54000000000001;
SP;3509809;Campos Novos Paulista;6,73;
SP;3509908;Cananéia;4,72;
SP;3509957;Canas;4,14;
SP;3510005;Cândido Mota;4,69;
SP;3510104;Cândido Rodrigues;5,45;
SP;3510153;Canitar;6,31999999999999;
SP;3510203;Capão Bonito;5,79000000000001;
SP;3510302;Capela do Alto;4,42;
SP;3510401;Capivari;3,09;
SP;3510500;Caraguatatuba;3,51000000000001;
SP;3510609;Carapicuíba;3,38;
SP;3510708;Cardoso;6,56;
SP;3510807;Casa Branca;4,02;
SP;3510906;Cássia dos Coqueiros;7,02;
SP;3511003;Castilho;6,47;
SP;3511102;Catanduva;3,2;
SP;3511201;Catiguá;4,95;
SP;3511300;Cedral;3,2;
SP;3511409;Cerqueira César;4,58;
SP;3511508;Cerquilho;2,31999999999999;
SP;3511607;Cesário Lange;4,45999999999999;
SP;3511706;Charqueada;4,76000000000001;
SP;3511904;Clementina;6,2;
SP;3512001;Colina;4,52;
SP;3512100;Colômbia;7,45;
SP;3512209;Conchal;6,12;
SP;3512308;Conchas;3,81;
SP;3512407;Cordeirópolis;2,92;
SP;3512506;Coroados;4,22;
SP;3512605;Coronel Macedo;8,75;
SP;3512704;Corumbataí;5,14;
SP;3512803;Cosmópolis;3,36;
SP;3512902;Cosmorama;6;
SP;3513009;Cotia;3,06;
SP;3513108;Cravinhos;4,12;
SP;3513207;Cristais Paulista;5,7;
SP;3513306;Cruzália;5,43000000000001;
SP;3513405;Cruzeiro;2,26000000000001;
SP;3513504;Cubatão;4,55;
SP;3513603;Cunha;6,73999999999999;
SP;3513702;Descalvado;3,81;
SP;3513801;Diadema;3,22;
SP;3513850;Dirce Reis;9,28;
SP;3513900;Divinolândia;4,94;
SP;3514007;Dobrada;9,23;
SP;3514106;Dois Córregos;5,81;
SP;3514205;Dolcinópolis;7,56;
SP;3514304;Dourado;4,87;
SP;3514403;Dracena;3,47;
SP;3514502;Duartina;4,27;
SP;3514601;Dumont;3,92;
SP;3514700;Echaporã;5,31;
SP;3514809;Eldorado;7,62;
SP;3514908;Elias Fausto;5,33;
SP;3514924;Elisiário;6,33;
SP;3514957;Embaúba;6,19;
SP;3515004;Embu;4,25;
SP;3515103;Embu-Guaçu;4,56999999999999;
SP;3515129;Emilianópolis;7,56999999999999;
SP;3515152;Engenheiro Coelho;5,73999999999999;
SP;3515186;Espírito Santo do Pinhal;3,98999999999999;
SP;3515194;Espírito Santo do Turvo;8,34;
SP;3515202;Estrela d'Oeste;5,95;
SP;3515301;Estrela do Norte;7,58;
SP;3515350;Euclides da Cunha Paulista;11,64;
SP;3515400;Fartura;4,64;
SP;3515509;Fernandópolis;3,78;
SP;3515608;Fernando Prestes;6,34999999999999;
SP;3515657;Fernão;5,05;
SP;3515707;Ferraz de Vasconcelos;3,84999999999999;
SP;3515806;Flora Rica;8,18000000000001;
SP;3515905;Floreal;6,3;
SP;3516002;Flórida Paulista;5,29000000000001;
SP;3516101;Florínia;6,76000000000001;
SP;3516200;Franca;2,12;
SP;3516309;Francisco Morato;5,12;
SP;3516408;Franco da Rocha;4,04000000000001;
SP;3516507;Gabriel Monteiro;5,25;
SP;3516606;Gália;6,56999999999999;
SP;3516705;Garça;4,11;
SP;3516804;Gastão Vidigal;9,08;
SP;3516853;Gavião Peixoto;5,73999999999999;
SP;3516903;General Salgado;6,20999999999999;
SP;3517000;Getulina;5,48;
SP;3517109;Glicério;5,92;
SP;3517208;Guaiçara;4,44;
SP;3517307;Guaimbê;7,17;
SP;3517406;Guaíra;3,93000000000001;
SP;3517505;Guapiaçu;4,73999999999999;
SP;3517604;Guapiara;8,7;
SP;3517703;Guará;6,28;
SP;3517802;Guaraçaí;6,8;
SP;3517901;Guaraci;6,52;
SP;3518008;Guarani d'Oeste;8,11;
SP;3518107;Guarantã;7,23999999999999;
SP;3518206;Guararapes;4,78;
SP;3518305;Guararema;4,79000000000001;
SP;3518404;Guaratinguetá;2,33;
SP;3518503;Guareí;4,93000000000001;
SP;3518602;Guariba;5,95;
SP;3518701;Guarujá;3,84999999999999;
SP;3518800;Guarulhos;3,22;
SP;3518859;Guatapará;6,67;
SP;3518909;Guzolândia;9,97;
SP;3519006;Herculândia;5,47;
SP;3519055;Holambra;3,48999999999999;
SP;3519071;Hortolândia;3,06999999999999;
SP;3519105;Iacanga;3,48;
SP;3519204;Iacri;6,58;
SP;3519253;Iaras;5,37;
SP;3519303;Ibaté;4,92;
SP;3519402;Ibirá;5,15000000000001;
SP;3519501;Ibirarema;5,41;
SP;3519600;Ibitinga;3,55;
SP;3519709;Ibiúna;6,06;
SP;3519808;Icém;4,61;
SP;3519907;Iepê;4,88;
SP;3520004;Igaraçu do Tietê;5,81;
SP;3520103;Igarapava;5,16;
SP;3520202;Igaratá;7,15000000000001;
SP;3520301;Iguape;5,81999999999999;
SP;3520400;Ilhabela;3,28;
SP;3520426;Ilha Comprida;4,16;
SP;3520442;Ilha Solteira;3,37;
SP;3520509;Indaiatuba;2,12;
SP;3520608;Indiana;4,53;
SP;3520707;Indiaporã;8,43000000000001;
SP;3520806;Inúbia Paulista;5,97;
SP;3520905;Ipaussu;4,56;
SP;3521002;Iperó;4,03;
SP;3521101;Ipeúna;4,44;
SP;3521150;Ipiguá;4,02;
SP;3521200;Iporanga;6,69;
SP;3521309;Ipuã;5,23;
SP;3521408;Iracemápolis;2,87;
SP;3521507;Irapuã;7,06999999999999;
SP;3521606;Irapuru;5,8;
SP;3521705;Itaberá;5,41;
SP;3521804;Itaí;6,12;
SP;3521903;Itajobi;4,44;
SP;3522000;Itaju;5,18000000000001;
SP;3522109;Itanhaém;4,08;
SP;3522158;Itaóca;9,92;
SP;3522208;Itapecerica da Serra;4,48;
SP;3522307;Itapetininga;3,13;
SP;3522406;Itapeva;4,41;
SP;3522505;Itapevi;3,69;
SP;3522604;Itapira;3,59;
SP;3522653;Itapirapuã Paulista;9,91;
SP;3522703;Itápolis;4,84999999999999;
SP;3522802;Itaporanga;7,65000000000001;
SP;3522901;Itapuí;5,18000000000001;
SP;3523008;Itapura;6,72;
SP;3523107;Itaquaquecetuba;4,7;
SP;3523206;Itararé;4,39;
SP;3523305;Itariri;6,06999999999999;
SP;3523404;Itatiba;2,59;
SP;3523503;Itatinga;5,73;
SP;3523602;Itirapina;3,48999999999999;
SP;3523701;Itirapuã;6,18000000000001;
SP;3523800;Itobi;5,79000000000001;
SP;3523909;Itu;3,48999999999999;
SP;3524006;Itupeva;2,59;
SP;3524105;Ituverava;4,56;
SP;3524204;Jaborandi;4,98999999999999;
SP;3524303;Jaboticabal;3,43000000000001;
SP;3524402;Jacareí;2,7;
SP;3524501;Jaci;6,56999999999999;
SP;3524600;Jacupiranga;5,56;
SP;3524709;Jaguariúna;2,5;
SP;3524808;Jales;3,73;
SP;3524907;Jambeiro;5,84;
SP;3525003;Jandira;3,05;
SP;3525102;Jardinópolis;3,89;
SP;3525201;Jarinu;3,92;
SP;3525300;Jaú;3,08;
SP;3525409;Jeriquara;5,67;
SP;3525508;Joanópolis;6,38;
SP;3525607;João Ramalho;9,02;
SP;3525706;José Bonifácio;4,04000000000001;
SP;3525805;Júlio Mesquita;6,2;
SP;3525854;Jumirim;3,73;
SP;3525904;Jundiaí;2,02;
SP;3526001;Junqueirópolis;4,72;
SP;3526100;Juquiá;6,92;
SP;3526209;Juquitiba;7,81999999999999;
SP;3526308;Lagoinha;6,13;
SP;3526407;Laranjal Paulista;3,40000000000001;
SP;3526506;Lavínia;3,48;
SP;3526605;Lavrinhas;4,31;
SP;3526704;Leme;4,62;
SP;3526803;Lençóis Paulista;3,44;
SP;3526902;Limeira;2,8;
SP;3527009;Lindóia;3,48;
SP;3527108;Lins;2,98999999999999;
SP;3527207;Lorena;2,76000000000001;
SP;3527256;Lourdes;10,18;
SP;3527306;Louveira;3,47;
SP;3527405;Lucélia;4,98999999999999;
SP;3527504;Lucianópolis;6,76000000000001;
SP;3527603;Luís Antônio;4,34;
SP;3527702;Luiziânia;7,48999999999999;
SP;3527801;Lupércio;8,31999999999999;
SP;3527900;Lutécia;6,22;
SP;3528007;Macatuba;5,06;
SP;3528106;Macaubal;5,38;
SP;3528205;Macedônia;6,41;
SP;3528304;Magda;5,84;
SP;3528403;Mairinque;3,84999999999999;
SP;3528502;Mairiporã;4,18000000000001;
SP;3528601;Manduri;4,79000000000001;
SP;3528700;Marabá Paulista;6,42;
SP;3528809;Maracaí;5,16;
SP;3528858;Marapoama;5,09999999999999;
SP;3528908;Mariápolis;5,25;
SP;3529005;Marília;2,63;
SP;3529104;Marinópolis;10,29;
SP;3529203;Martinópolis;5,91;
SP;3529302;Matão;3,73999999999999;
SP;3529401;Mauá;3,26000000000001;
